vel Tant_raw Tant_corr
-250.260470447 220.877 -1.7454779481663252
-248.283338822 221.716 -0.9004557588466469
-246.306181116 223.479 0.8669867677054981
-244.328997329 221.469 -1.1401181989135978
-242.351787459 223.539 0.9312612445834816
-240.374551506 220.391 -2.216843264865929
-238.397289471 224.118 1.5085996432964919
-236.420001351 223.903 1.290621073208996
-234.442687147 224.587 1.970251862560616
-232.465346858 222.289 -0.3334774174494157
-230.487980484 222.738 0.10846353785774454
-228.510588024 220.716 -1.9218952334005621
-226.533169477 222.336 -0.311523959701816
-224.555724844 221.738 -0.9203931361420814
-222.578254123 222.697 0.02652647550291931
-220.600757314 221.802 -0.8817361532317705
-218.623234417 223.751 1.052847682455166
-216.645685431 222.954 0.24030642058787066
-214.668110355 221.732 -0.998331767616321
-212.690509189 225.651 2.9029610222272595
-210.712881933 222.955 0.1882124276280024
-208.735228585 223.12 0.3334498191641728
-206.757549147 221.857 -0.9502996994929731
-204.779843616 223.318 0.48899070829423863
-202.802111992 223.558 0.7063476121759606
-200.824354276 225.432 2.5567973147624343
-198.846570465 218.823 -4.076634148472209
-196.868760561 225.301 2.37607899088286
-194.890924562 223.953 1.0019622340299463
-192.913062468 222.491 -0.48695918499817026
-190.935174278 224.563 1.5573397005878462
-188.957259991 224.913 1.8788835903112613
-186.979319609 223.114 0.050696916438567996
-185.001353129 222.098 -0.9951961561727671
-183.023360551 222.84 -0.2837717299934752
-181.045341875 224.076 0.920993825099373
-179.0672971 225.034 1.8471238717707763
-177.089226225 222.055 -1.1643584947928503
-175.111129251 222.892 -0.36043044688506143
-173.133006177 223.281 -0.005069424380621967
-171.154857002 225.098 1.7777468652609514
-169.176681725 221.864 -1.4909595530398292
-167.198480347 222.434 -0.9561669219820317
-165.220252866 220.962 -2.4638537520081343
-163.241999282 223.904 0.4420011787490239
-161.263719595 223.718 0.21941882439568872
-159.285413804 224.314 0.7784198712231785
-157.307081908 222.467 -1.105975262309812
-155.328723907 225.229 1.6182535744065945
-153.350339801 223.466 -0.18287373592025347
-151.371929589 220.928 -2.7593375785407943
-149.39349327 221.702 -2.024118606679707
-147.415030844 224.156 0.3908022584484172
-145.436542311 226.329 2.5244438275843777
-143.458027669 222.842 -1.0021753566512928
-141.479486919 221.182 -2.7020370196940178
-139.50092006 223.084 -0.8401231551704029
-137.522327091 222.571 -1.3934160248942362
-135.543708012 222.241 -1.7638981588810907
-133.565062823 223.615 -0.43055235540430203
-131.586391522 224.041 -0.04536168107154026
-129.607694109 225.625 1.497690529221785
-127.628970585 226.53 2.36162067223691
-125.650220947 223.719 -0.4905551237477255
-123.671445196 223.512 -0.7388209988058918
-121.692643332 224.444 0.15183863849716772
-119.713815353 227.599 3.2654391110481242
-117.734961259 225.34 0.9649954732335573
-115.75608105 225.124 0.707522510862816
-113.777174726 224.886 0.4280347411323646
-111.798242285 226.196 1.6965464125483436
-109.819283727 226.504 1.9630715049748915
-107.840299051 223.011 -1.5713762704641567
-105.861288258 223.495 -1.128783471358247
-103.882251346 226.696 2.0308630758499646
-101.903188315 225.778 1.0715762759336087
-99.9240991651 224.15 -0.5976312351938304
-97.944983895 225.202 0.4132529094547408
-95.9658425043 224.631 -0.19875919204741876
-93.9866749927 222.633 -2.237655710593401
-92.0074813595 223.723 -1.1884250860884151
-90.0282616042 225.08 0.1279439725271061
-88.0490157265 224.501 -0.4915375127582422
-86.0697437256 225.857 0.8241412109233579
-84.0904456011 226.199 1.1259906273018316
-82.1111213525 224.33 -0.7829790490768005
-80.1317709793 225.655 0.5022421271162898
-78.1523944809 225.18 -0.012336168044981832
-76.1729918569 222.452 -2.7797045277712584
-74.1935631066 222.34 -2.9308538146031253
-72.2141082297 225.737 0.4272248395670033
-70.2346272256 223.129 -2.219459966554467
-68.2551200937 225.511 0.12410009630801255
-66.2755868336 223.518 -1.9070869120325824
-64.2960274447 223.978 -1.4850132012692825
-62.3164419265 228.207 2.706328749369021
-60.3368302785 224.398 -1.1400538089197312
-58.3571925002 224.893 -0.6821538945467012
-56.377528591 227.201 1.5890352044305303
-54.3978385505 225.142 -0.5064800697220448
-52.4181223781 222.957 -2.727693544458134
-50.4383800733 223.433 -2.287599316980902
-48.4586116357 225.903 0.14680824572099027
-46.4788170645 225.349 -0.44246549317097106
-44.4989963594 228.741 2.9145845596752338
-42.51914952 224.661 -1.2000367723043155
-40.5392765454 226.563 0.6676750643879927
-38.5593774355 224.377 -1.5522756467016166
-36.5794521894 226.654 0.6911151079581828
-34.5995008068 226.967 0.970851071872346
-32.6195232873 228.117 2.087935718471556
-30.6395196301 227.988 1.9263722510719674
-28.6594898349 228.572 2.4781636028542096
-26.679433901 229.747 3.621312436813014
-24.699351828 228.993 2.8358211457327513
-22.7192436154 233.108 6.9196918521456325
-20.7391092626 231.394 5.174926408295647
-18.7589487692 238.801 12.55152639610779
-16.7787621345 241.388 15.10849312714467
-14.7985493582 248.688 22.378827642581342
