vel Tant_raw Tant_corr
-183.570470447 160.363 0.7734146001936892
-181.593338822 160.564 0.8981141412761247
-179.616181116 160.495 0.7559189419079928
-177.638997329 160.241 0.4317753985175443
-175.661787459 160.632 0.755630273573928
-173.684551506 160.351 0.41043069577744973
-171.707289471 160.151 0.14912416006299622
-169.730001351 160.586 0.5256585274973702
-167.752687147 160.585 0.4689820255759116
-165.775346858 159.469 -0.6999567519135041
-163.797980484 159.946 -0.2732088447538388
-161.820588024 159.81 -0.45682492630379556
-159.843169477 159.495 -0.8168553034205104
-157.865724844 159.986 -0.3683499163693682
-155.888254123 159.912 -0.48235833888588786
-153.910757314 158.928 -1.5039297780166692
-151.933234417 159.286 -1.1811130741172633
-149.955685431 159.98 -0.5199567008195913
-147.978110355 160.198 -0.3325087649624834
-146.000509189 159.541 -1.0178170065294694
-144.022881933 159.527 -1.0579287986182635
-142.045228585 159.432 -1.1768911474152617
-140.067549147 159.81 -0.8207506920731191
-138.089843616 159.415 -1.2355537047683356
-136.112111992 159.879 -0.7893460905590928
-134.134354276 159.886 -0.7981733873667167
-132.156570465 160.661 -0.037080765964645934
-130.178760561 160.938 0.22788697013996284
-128.200924562 160.412 -0.3083146153107066
-126.223062468 160.894 0.16527040876465549
-124.245174278 161.703 0.9675983408173465
-122.267259991 161.16 0.4196258467239886
-120.289319609 162.427 1.6833099598387093
-118.311353129 162.165 1.419608081026098
-116.333360551 161.68 0.9344779787274433
-114.355341875 162.422 1.6778777890007177
-112.3772971 163.137 2.3957660155713256
-110.399226225 164.484 3.7471015298819452
-108.421129251 166.506 5.774843571134568
-106.443006177 168.639 7.914951746348265
-104.464857002 170.416 9.700386030405497
-102.486681725 171.502 10.796106766100849
-100.508480347 175.056 14.36107466417792
-98.5302528658 175.915 15.232250803405549
-96.551999282 176.711 16.041596630594114
-94.5737195948 178.132 17.477073960667724
-92.5954138036 179.757 19.11764497670427
-90.6170819079 181.834 21.21127222998436
-88.6387239072 184.126 23.52091864004072
-86.660339801 184.623 24.036547494707065
-84.6819295888 184.744 24.177122450166877
-82.7034932701 184.465 23.91860753100218
-80.7250308443 183.07 22.544967130243464
-78.746542311 181.386 20.88316600941525
-76.7680276695 178.352 17.87216929859045
-74.7894869195 174.902 14.4459424964312
-72.8109200603 171.867 11.435451470247017
-70.8323270915 171.883 11.476662456035257
-68.8537080125 173.063 12.682542058536058
-66.8750628228 174.206 13.852057251277529
-64.896391522 175.636 15.309175376624296
-62.9176941095 178.392 18.092864145830504
-60.9389705847 182.186 21.91509163908617
-58.9602209472 185.584 25.341826305562932
-56.9814451964 187.22 27.00703696346872
-55.0026433319 189.195 29.011692800090827
-53.0238153531 189.559 29.40576337185064
-51.0449612595 188.696 28.57321860434803
-49.0660810505 186.81 26.718028792413406
-47.0871747257 184.562 24.50116460015184
-45.1082422846 181.098 21.068597060996552
-43.1292837265 178.207 18.2092975777596
-41.1502990511 175.258 15.292237922671148
-39.1712882577 174.611 14.677390237441074
-37.192251346 173.963 14.061727033295199
-35.2131883153 175.131 15.262221191036957
-33.2340991651 176.562 16.725845961086662
-31.254983895 179.049 19.24557496353208
-29.2758425043 185.123 25.35238218818384
-27.2966749927 190.677 30.939241994612928
-25.3174813595 198.148 38.44312911221283
-23.3382616042 206.7 47.0280186402384
-21.3590157265 214.426 54.786886047855006
-19.3797437256 217.83 58.22370717419906
-17.4004456011 220.427 60.85345822841185
-15.4211213525 223.648 64.10711578969708
-13.4417709793 224.7 65.19165680736796
-11.4623944809 225.615 66.13905860089804
-9.48299185689 224.587 65.14329885996506
-7.50356310664 226.084 66.67235564450715
-5.52410822974 225.432 66.05220738476413
-3.54462722557 223.714 64.36583288133392
-1.56512009373 218.425 59.1082113052143
0.414413166389 207.161 47.87532219785888
2.39397255534 195.579 36.324145471221954
4.37355807349 184.662 25.437661407805365
6.35316972153 176.115 16.92085066071556
8.33280749979 170.275 11.110694253702036
10.312471409 165.985 6.8501735812178595
12.2921614495 162.974 3.8682704084569366
14.2718776219 162.204 3.126966871412833
16.2516199267 160.697 1.648245476922142
18.2313883643 159.084 0.06308910271386026
20.2111829355 159.42 0.4264809974653474
22.1910036406 159.396 0.4294047808388086
24.17085048 158.232 -0.7081555564610369
26.1507234546 158.648 -0.26621565263303637
28.1306225645 158.744 -0.1447907747474062
30.1105478106 158.252 -0.6118958186759471
32.0904991932 158.633 -0.20654530906094237
34.0704767127 157.746 -1.0697533992569674
36.0504803699 158.14 -0.6525338712783935
38.0305101651 158.253 -0.5169001357611762
40.010566099 158.328 -0.4198652319030032
41.990648172 157.781 -0.9454418274223428
43.9707563846 158.707 0.0013577814952725475
45.9508907374 158.232 -0.45347832975363644
47.9310512308 157.884 -0.7819617141447566
49.9112378655 158.453 -0.19410355297151227
51.8914506418 158.604 -0.024914655803030428
53.8716895603 158.401 -0.21040546042812025
55.8519546217 158.207 -0.3875860328082865
57.8322458262 158.709 0.13053393296641502
59.8125631746 158.938 0.3749451147356808
61.7929066673 159.548 0.9996385623100537
63.7732763047 158.846 0.31160569752319134
65.7536720875 157.822 -0.6991616857166889
67.7340940161 158.793 0.2843285786179308
69.7145420911 158.946 0.4490690287265977
71.695016313 158.546 0.06005257502798145
73.6755166823 159.66 1.1842725002097723
75.6560431995 158.336 -0.13027754072211906
77.6365958652 158.05 -0.4076035203939057
79.6171746798 158.47 0.02028896098377686
81.5977796439 157.747 -0.6956053243328881
83.5784107579 157.895 -0.5412912315736378
85.5590680226 158.159 -0.2717732434026914
87.5397514381 158.984 0.5579445301271733
89.5204610053 157.811 -0.6111416483721257
91.5011967246 157.71 -0.7090351435780917
93.4819585963 157.829 -0.5877389474070753
95.4627466213 158.783 0.3677443210355875
97.4435607998 165.706 0.0
