vel Tant_raw Tant_corr
-166.850470447 163.019 -0.7560649151073164
-164.873338822 164.047 0.30871089216873315
-162.896181116 164.427 0.723490642912509
-160.918997329 163.608 -0.06267082116153233
-158.941787459 162.841 -0.7987192325809644
-156.964551506 163.442 -0.16860089825766522
-154.987289471 163.624 0.040737300458658865
-153.010001351 164.971 1.413347907771282
-151.032687147 164.984 1.450282893249664
-149.055346858 163.139 -0.37240634816436113
-147.077980484 164.152 0.6613310037287192
-145.100588024 163.376 -0.09545480566734454
-143.123169477 163.257 -0.1967141058331663
-141.145724844 162.928 -0.5093978012253615
-139.168254123 162.947 -0.4754573713097443
-137.190757314 163.913 0.5041551293196278
-135.213234417 163.982 0.5854870708826923
-133.235685431 162.869 -0.5164147516573223
-131.258110355 163.181 -0.19450411867796902
-129.280509189 162.822 -0.5447353859778445
-127.302881933 163.678 0.31893651515386523
-125.325228585 162.488 -0.8644439221327502
-123.347549147 162.625 -0.7218327803453235
-121.369843616 163.09 -0.25218671769627576
-119.392111992 162.143 -1.195462968204339
-117.414354276 163.392 0.056380658238850856
-115.436570465 162.741 -0.5926142242015828
-113.458760561 163.448 0.11559342260824224
-111.480924562 163.169 -0.16295593929510233
-109.503062468 163.892 0.5597775759457022
-107.525174278 162.731 -0.6021667220657037
-105.547259991 163.839 0.5042498999435168
-103.569319609 162.099 -1.237934401156906
-101.591353129 162.873 -0.4666820449844806
-99.6133605507 163.618 0.2750439722863689
-97.6353418746 163.888 0.5412800778480573
-95.6572970997 164.913 1.5620621221792135
-93.6792262255 164.527 1.1714253789714917
-91.7011292514 166.111 2.750404545052419
-89.7230061771 167.781 4.415033740310008
-87.7448570018 168.716 5.3443465076142616
-85.7666817252 169.034 5.656375812743761
-83.7884803468 171.098 7.714154044307321
-81.8102528658 172.689 9.29871301366714
-79.831999282 173.405 10.008083954865555
-77.8537195948 175.413 12.00929752454536
-75.8754138036 174.888 11.477383801874652
-73.8970819079 177.984 14.56637228847103
-71.9187239072 179.787 16.362291908324693
-69.940339801 181.025 17.59317100772222
-67.9619295888 181.496 18.057037355170024
-65.9834932701 181.147 17.70091814131814
-64.0050308443 181.687 18.233839978883367
-62.026542311 182.872 19.41182890257383
-60.0480276695 181.875 18.407910369011034
-58.0694869195 181.826 18.352109256655694
-56.0909200603 181.295 17.814449865728676
-54.1123270915 181.377 17.889955918136877
-52.1337080125 180.058 16.564650557394998
-50.1550628228 178.094 14.594556348550384
-48.176391522 177.014 13.508695278106217
-46.1976941095 176.633 13.122088753944297
-44.2189705847 174.456 10.939757605249156
-42.2402209472 172.287 8.765722082432234
-40.2614451964 171.908 8.382001857054064
-38.2826433319 170.844 7.313616021749027
-36.3038153531 169.955 6.420583090147716
-34.3249612595 169.185 5.646920996801214
-32.3460810505 167.412 3.870647097104211
-30.3671747257 168.345 4.800778167218851
-28.3882422846 168.579 5.0323304039978325
-26.4092837265 168.709 5.160319424907641
-24.4302990511 168.528 4.9777602679529025
-22.4512882577 168.394 4.842667391598837
-20.472251346 170.126 6.574054674695276
-18.4931883153 170.6 7.047935416399838
-16.5140991651 173.229 9.677322336101582
-14.534983895 175.97 12.419227573344045
-12.5558425043 183.503 19.95366268774913
-10.5766749927 193.344 29.796638658940026
-8.59748135949 204.397 40.852165886465
-6.61826160422 211.133 47.59125418972056
-4.63901572646 215.136 51.59791280787459
-2.65974372559 212.519 48.9851503997904
-0.680445601068 208.845 45.31597504394961
1.29887864748 208.218 44.69439423837508
3.27822902071 206.365 42.84741490055549
5.25760551906 206.101 42.590043367367315
7.23700814311 205.711 42.207285394999246
9.21643689336 205.824 42.328146158874745
11.1958917703 207.514 44.026630253575576
13.1753727744 205.093 41.61474169276505
15.1548799063 203.013 39.54448390911233
17.1344131664 199.517 36.058859754213614
19.1139725553 197.286 33.838871498517705
21.0935580735 195.59 32.15452083124765
23.0731697215 195.228 31.804808860324698
25.0528074998 195.816 32.405736112291294
27.032471409 197.167 33.770302532235235
29.0121614495 198.548 35.165507483710826
30.9918776219 199.701 36.33334974866477
32.9716199267 202.465 39.11282752735747
34.9513883643 203.295 39.95893843828597
36.9311829355 204.963 41.643679518111384
38.9110036406 205.785 42.48304722157468
40.89085048 206.516 43.23203742142462
42.8707234546 205.701 42.43564540834501
44.8506225645 204.965 41.71886589086566
46.8305478106 203.069 39.84269299530081
48.8104991932 199.62 36.41412026565874
50.7904767127 196.768 33.583140663571584
52.7704803699 194.429 31.265746568222
54.7505101651 188.145 25.00392977625654
56.730566099 184.836 21.717681501718772
58.710648172 180.932 17.8369923759644
60.6907563846 175.319 12.247852447589025
62.6708907374 171.257 8.210251182351328
64.6510512308 169.418 6.396177463092414
66.6312378655 166.31 3.3136195896652794
68.6114506418 166.397 3.426565278848983
70.5916895603 164.463 1.5190016642806654
72.5719546217 163.905 0.9879152963761442
74.5522458262 163.033 0.1432921422448601
76.5325631746 162.861 -0.0008824143720005395
78.5129066673 163.543 0.7093764268076654
80.4932763047 163.84 1.035052882535382
82.4736720875 162.0 -0.7758694140403293
84.4540940161 162.862 0.11559258654031623
86.4345420911 162.574 -0.142578650021278
88.415016313 162.61 -0.0764012418636355
90.3955166823 161.959 -0.6968938910405029
92.3760431995 162.594 -0.031075883597992515
94.3565958652 162.424 -0.16996708964995833
96.3371746798 161.795 -0.7675879634598459
98.3177796439 161.304 -1.2269595435111569
100.298410758 161.769 -0.730103452589475
102.279068023 161.473 -0.9940418978513321
104.259751438 162.139 -0.29579767093693476
106.240461005 162.19 -0.21239414797096856
108.221196725 161.575 -0.7948552897026389
