vel Tant_raw Tant_corr
-187.010470447 234.272 0.0
-185.033338822 225.158 -0.23195501322931023
-183.056181116 223.638 -1.7674250131616986
-181.078997329 224.303 -1.1196647295461446
-179.101787459 227.256 1.8143860192759576
-177.124551506 225.09 -0.37221327674873805
-175.147289471 226.679 1.1945961805196816
-173.170001351 226.19 0.6818724972646351
-171.192687147 227.044 1.510673087711183
-169.215346858 226.739 1.1790546739663057
-167.237980484 227.331 1.7430732859637317
-165.260588024 225.789 0.17178426134532288
-163.283169477 225.885 0.2372422453819354
-161.305724844 225.938 0.2585011909146715
-159.328254123 224.495 -1.2173856418155253
-157.350757314 225.986 0.2396343148191704
-155.373234417 224.648 -1.1333870642884563
-153.395685431 225.708 -0.10939859709105804
-151.418110355 223.656 -2.1983497944619046
-149.440509189 226.763 0.8708091397330406
-147.462881933 224.866 -1.064872691474335
-145.485228585 226.541 0.5706531217136046
-143.507549147 226.357 0.3464342958880877
-141.529843616 227.017 0.9655178541613054
-139.552111992 226.879 0.7859501262358322
-137.574354276 224.127 -2.0082232517251555
-135.596570465 223.967 -2.2109573372971454
-133.618760561 224.947 -1.2742078816933997
-131.640924562 226.792 0.5270686699496139
-129.663062468 225.932 -0.3770848213898432
-127.685174278 226.301 -0.05262618877600289
-125.707259991 225.822 -0.5765139593857498
-123.729319609 226.107 -0.33670735453151224
-121.751353129 227.937 1.4478337100646286
-119.773360551 226.688 0.15314862436108
-117.795341875 225.608 -0.9727239161628916
-115.8172971 227.104 0.47725408937742486
-113.839226225 225.051 -1.6218800527965982
-111.861129251 225.371 -1.3480897311717115
-109.883006177 226.752 -0.013339029128417224
-107.904857002 227.699 0.8874072750140272
-105.926681725 227.218 0.3601837079056338
-103.948480347 227.088 0.18402410112074108
-101.970252866 226.958 0.007961590949008723
-99.991999282 228.154 1.1580286184205022
-98.0137195948 228.219 1.1772569291622403
-96.0354138036 229.31 2.222677573297119
-94.0570819079 230.705 3.572320905372834
-92.0787239072 230.996 3.818216584262899
-90.100339801 232.155 4.932393573074847
-88.1219295888 232.273 5.005880139058121
-86.1434932701 232.313 5.00170385351214
-84.1650308443 234.207 6.8518915916921515
-82.186542311 235.545 8.146469532723756
-80.2080276695 234.568 7.126463159500048
-78.2294869195 235.098 7.613897258604823
-76.2509200603 232.611 5.084795920203106
-74.2723270915 232.683 5.1151825379645
-72.2937080125 231.617 4.008079808960105
-70.3150628228 231.296 3.646509733577034
-68.336391522 233.785 6.095493615426221
-66.3576941095 232.521 4.79205206124422
-64.3789705847 230.933 3.165204980805356
-62.4002209472 232.159 4.352971586833405
-60.4214451964 229.897 2.0533703949017763
-58.4426433319 234.449 6.568419223349025
-56.4638153531 235.662 7.745135193179124
-54.4849612595 233.385 5.432534727975195
-52.5060810505 235.61 7.622633553803553
-50.5271747257 233.326 5.304446699126828
-48.5482422846 235.339 7.283988494706648
-46.5692837265 234.759 6.671272573509867
-44.5902990511 235.557 7.437311870626388
-42.6112882577 233.15 4.999118623163781
-40.632251346 235.154 6.972704370167946
-38.6531883153 234.879 6.668079952518497
-36.6740991651 234.793 6.5532555128457375
-34.694983895 234.546 6.2782404954367905
-32.7158425043 236.802 8.507043646137731
-30.7366749927 237.711 9.389673012271174
-28.7574813595 239.881 11.53413594253297
-26.7782616042 242.509 14.137439086908273
-24.7990157265 244.443 16.04758839657879
-22.8197437256 249.317 20.898589123822035
-20.8404456011 253.396 24.955445821930113
-18.8611213525 254.906 26.44416234511138
-16.8817709793 257.478 28.995741848399092
-14.9023944809 261.834 33.332186787558356
-12.9229918569 263.405 34.88449891899674
-10.9435631066 269.733 41.194679299667285
-8.96410822974 274.852 46.29672828698253
-6.98462722557 284.013 55.441645538714454
-5.00512009373 288.058 59.47143001290942
-3.02558683361 291.941 63.340079967790444
-1.04602744466 291.225 62.61059296166769
0.933558073487 285.578 56.950965852846224
2.91316972153 274.31 45.67119479953098
4.89280749979 261.002 32.35227525973818
6.87247140896 253.512 24.852201991198854
8.8521614495 248.398 19.728969051269758
10.8318776219 242.709 14.031569796839506
12.8116199267 236.556 7.8709968842359785
14.7913883643 233.897 5.205242269134686
16.7711829355 231.535 2.837297206464598
18.7510036406 231.725 3.02215225031847
20.73085048 227.338 -1.3692027461416956
22.7107234546 230.799 2.088221369222424
24.6906225645 230.373 1.6594130474354074
26.6705478106 229.257 0.5413600383129733
28.6504991932 228.695 -0.02195060962867501
30.6304767127 227.916 -0.8015325492662271
32.6104803699 229.766 1.0485998650381703
34.5905101651 228.767 0.05043157734476722
36.570566099 228.526 -0.18905316995645194
